긴장성 두통,,,,NNP,*,F,긴장성 두통,*,*,*,*,*
치주 질환,,,,NNP,*,F,치주 질환,*,*,*,*,*
신생아황달,,,,NNP,*,F,신생아황달,*,*,*,*,*
월경전 증후군,,,,NNP,*,F,월경전 증후군,*,*,*,*,*
오한,,,,NNP,*,F,오한,*,*,*,*,*
부정맥,,,,NNP,*,F,부정맥,*,*,*,*,*
허혈성 심장질환,,,,NNP,*,F,허혈성 심장질환,*,*,*,*,*
골절,,,,NNP,*,F,골절,*,*,*,*,*
대장용종,,,,NNP,*,F,대장용종,*,*,*,*,*
전정 신경염,,,,NNP,*,F,전정 신경염,*,*,*,*,*
스테로이드 주사,,,,NNP,*,F,스테로이드 주사,*,*,*,*,*
전치태반,,,,NNP,*,F,전치태반,*,*,*,*,*
헤르페스 바이러스 감염증,,,,NNP,*,F,헤르페스 바이러스 감염증,*,*,*,*,*
장미색 비강진,,,,NNP,*,F,장미색 비강진,*,*,*,*,*
쇼그렌 증후군,,,,NNP,*,F,쇼그렌 증후군,*,*,*,*,*
난독증,,,,NNP,*,F,난독증,*,*,*,*,*
탈모,,,,NNP,*,F,탈모,*,*,*,*,*
C형 간염,,,,NNP,*,F,C형 간염,*,*,*,*,*
뇌동맥류,,,,NNP,*,F,뇌동맥류,*,*,*,*,*
기미,,,,NNP,*,F,기미,*,*,*,*,*
치매,,,,NNP,*,F,치매,*,*,*,*,*
치핵,,,,NNP,*,F,치핵,*,*,*,*,*
골다공증,,,,NNP,*,F,골다공증,*,*,*,*,*
신경증,,,,NNP,*,F,신경증,*,*,*,*,*
심전도 검사,,,,NNP,*,F,심전도 검사,*,*,*,*,*
심계항진,,,,NNP,*,F,심계항진,*,*,*,*,*
사면발니,,,,NNP,*,F,사면발니,*,*,*,*,*
공황장애,,,,NNP,*,F,공황장애,*,*,*,*,*
다한증,,,,NNP,*,F,다한증,*,*,*,*,*
폐암 초기,,,,NNP,*,F,폐암 초기,*,*,*,*,*
담낭 용종,,,,NNP,*,F,담낭 용종,*,*,*,*,*
홍역,,,,NNP,*,F,홍역,*,*,*,*,*
단순포진,,,,NNP,*,F,단순포진,*,*,*,*,*
근육통,,,,NNP,*,F,근육통,*,*,*,*,*
호흡곤란,,,,NNP,*,F,호흡곤란,*,*,*,*,*
족저근막염,,,,NNP,*,F,족저근막염,*,*,*,*,*
월경,,,,NNP,*,F,월경,*,*,*,*,*
지적 장애,,,,NNP,*,F,지적 장애,*,*,*,*,*
무릎연골연화증,,,,NNP,*,F,무릎연골연화증,*,*,*,*,*
샅백선,,,,NNP,*,F,샅백선,*,*,*,*,*
미레나,,,,NNP,*,F,미레나,*,*,*,*,*
생리통,,,,NNP,*,F,생리통,*,*,*,*,*
신장 기능 검사,,,,NNP,*,F,신장 기능 검사,*,*,*,*,*
욕창,,,,NNP,*,F,욕창,*,*,*,*,*
치열,,,,NNP,*,F,치열,*,*,*,*,*
조울증,,,,NNP,*,F,조울증,*,*,*,*,*
유방종괴,,,,NNP,*,F,유방종괴,*,*,*,*,*
위내시경,,,,NNP,*,F,위내시경,*,*,*,*,*
임플라논,,,,NNP,*,F,임플라논,*,*,*,*,*
제왕절개 분만,,,,NNP,*,F,제왕절개 분만,*,*,*,*,*
켈로이드,,,,NNP,*,F,켈로이드,*,*,*,*,*
폐경이행기 및 폐경,,,,NNP,*,F,폐경이행기 및 폐경,*,*,*,*,*
수전증,,,,NNP,*,F,수전증,*,*,*,*,*
스케일링,,,,NNP,*,F,스케일링,*,*,*,*,*
과민성 방광,,,,NNP,*,F,과민성 방광,*,*,*,*,*
혈소판 감소증,,,,NNP,*,F,혈소판 감소증,*,*,*,*,*
틱 장애,,,,NNP,*,F,틱 장애,*,*,*,*,*
외상 후 스트레스 장애,,,,NNP,*,F,외상 후 스트레스 장애,*,*,*,*,*
저혈당증,,,,NNP,*,F,저혈당증,*,*,*,*,*
자율신경 실조증,,,,NNP,*,F,자율신경 실조증,*,*,*,*,*
결절종,,,,NNP,*,F,결절종,*,*,*,*,*
구순포진,,,,NNP,*,F,구순포진,*,*,*,*,*
관장,,,,NNP,*,F,관장,*,*,*,*,*
구내염,,,,NNP,*,F,구내염,*,*,*,*,*
폐렴구균,,,,NNP,*,F,폐렴구균,*,*,*,*,*
구순구개열,,,,NNP,*,F,구순구개열,*,*,*,*,*
부비동염(코부비동염),,,,NNP,*,F,부비동염(코부비동염),*,*,*,*,*
감기,,,,NNP,*,F,감기,*,*,*,*,*
설사,,,,NNP,*,F,설사,*,*,*,*,*
간염,,,,NNP,*,F,간염,*,*,*,*,*
간경변증,,,,NNP,*,F,간경변증,*,*,*,*,*
단백뇨,,,,NNP,*,F,단백뇨,*,*,*,*,*
전산화 단층촬영,,,,NNP,*,F,전산화 단층촬영,*,*,*,*,*
소화불량,,,,NNP,*,F,소화불량,*,*,*,*,*
표적 항암 치료제란?,,,,NNP,*,F,표적 항암 치료제란?,*,*,*,*,*
장티푸스,,,,NNP,*,F,장티푸스,*,*,*,*,*
복통,,,,NNP,*,F,복통,*,*,*,*,*
알레르기 비염,,,,NNP,*,F,알레르기 비염,*,*,*,*,*
갑상선암,,,,NNP,*,F,갑상선암,*,*,*,*,*
발달장애,,,,NNP,*,F,발달장애,*,*,*,*,*
십이지장궤양,,,,NNP,*,F,십이지장궤양,*,*,*,*,*
치핵,,,,NNP,*,F,치핵,*,*,*,*,*
요도염,,,,NNP,*,F,요도염,*,*,*,*,*
사랑니 질환,,,,NNP,*,F,사랑니 질환,*,*,*,*,*
복합부위 통증 증후군,,,,NNP,*,F,복합부위 통증 증후군,*,*,*,*,*
젖몸살,,,,NNP,*,F,젖몸살,*,*,*,*,*
광견병,,,,NNP,*,F,광견병,*,*,*,*,*
주부 습진,,,,NNP,*,F,주부 습진,*,*,*,*,*
역류성 식도염,,,,NNP,*,F,역류성 식도염,*,*,*,*,*
어지럼증,,,,NNP,*,F,어지럼증,*,*,*,*,*
복막염,,,,NNP,*,F,복막염,*,*,*,*,*
지주막하 출혈,,,,NNP,*,F,지주막하 출혈,*,*,*,*,*
치핵 절제술,,,,NNP,*,F,치핵 절제술,*,*,*,*,*
귀두포피염,,,,NNP,*,F,귀두포피염,*,*,*,*,*
저혈압,,,,NNP,*,F,저혈압,*,*,*,*,*
인플루엔자,,,,NNP,*,F,인플루엔자,*,*,*,*,*
조현병,,,,NNP,*,F,조현병,*,*,*,*,*
요실금,,,,NNP,*,F,요실금,*,*,*,*,*
항문소양증,,,,NNP,*,F,항문소양증,*,*,*,*,*
원형 탈모증,,,,NNP,*,F,원형 탈모증,*,*,*,*,*
수면장애,,,,NNP,*,F,수면장애,*,*,*,*,*
신장결석,,,,NNP,*,F,신장결석,*,*,*,*,*
화상,,,,NNP,*,F,화상,*,*,*,*,*
협심증,,,,NNP,*,F,협심증,*,*,*,*,*
비인두암,,,,NNP,*,F,비인두암,*,*,*,*,*
후비루증후군,,,,NNP,*,F,후비루증후군,*,*,*,*,*
삼차 신경병증,,,,NNP,*,F,삼차 신경병증,*,*,*,*,*
혈우병,,,,NNP,*,F,혈우병,*,*,*,*,*
녹내장,,,,NNP,*,F,녹내장,*,*,*,*,*
수면무호흡증,,,,NNP,*,F,수면무호흡증,*,*,*,*,*
길랭-바레증후군,,,,NNP,*,F,길랭-바레증후군,*,*,*,*,*
부종,,,,NNP,*,F,부종,*,*,*,*,*
"간건강의 바로미터, 간수치란 무엇인가요?",,,,NNP,*,F,"간건강의 바로미터, 간수치란 무엇인가요?",*,*,*,*,*
입덧,,,,NNP,*,F,입덧,*,*,*,*,*
알레르기 결막염,,,,NNP,*,F,알레르기 결막염,*,*,*,*,*
디프테리아,,,,NNP,*,F,디프테리아,*,*,*,*,*
노안,,,,NNP,*,F,노안,*,*,*,*,*
백일해,,,,NNP,*,F,백일해,*,*,*,*,*
라섹 수술,,,,NNP,*,F,라섹 수술,*,*,*,*,*
담낭 및 담관암,,,,NNP,*,F,담낭 및 담관암,*,*,*,*,*
설사,,,,NNP,*,F,설사,*,*,*,*,*
당뇨병 전단계와 대사증후군,,,,NNP,*,F,당뇨병 전단계와 대사증후군,*,*,*,*,*
고환염 및 부고환염,,,,NNP,*,F,고환염 및 부고환염,*,*,*,*,*
편도선 수술,,,,NNP,*,F,편도선 수술,*,*,*,*,*
발진,,,,NNP,*,F,발진,*,*,*,*,*
신경섬유종증 제 1형,,,,NNP,*,F,신경섬유종증 제 1형,*,*,*,*,*
흉선암,,,,NNP,*,F,흉선암,*,*,*,*,*
위염,,,,NNP,*,F,위염,*,*,*,*,*
거북목 증후군,,,,NNP,*,F,거북목 증후군,*,*,*,*,*
열사병,,,,NNP,*,F,열사병,*,*,*,*,*
자기애성 인격장애,,,,NNP,*,F,자기애성 인격장애,*,*,*,*,*
비듬,,,,NNP,*,F,비듬,*,*,*,*,*
다낭성 난소 증후군,,,,NNP,*,F,다낭성 난소 증후군,*,*,*,*,*
전립선 비대증,,,,NNP,*,F,전립선 비대증,*,*,*,*,*
동맥경화로 의심되는 증상은 무엇인가요?,,,,NNP,*,F,동맥경화로 의심되는 증상은 무엇인가요?,*,*,*,*,*
안면 신경마비,,,,NNP,*,F,안면 신경마비,*,*,*,*,*
혈액 투석,,,,NNP,*,F,혈액 투석,*,*,*,*,*
저체온증,,,,NNP,*,F,저체온증,*,*,*,*,*
다발경화증,,,,NNP,*,F,다발경화증,*,*,*,*,*
추간판 탈출증,,,,NNP,*,F,추간판 탈출증,*,*,*,*,*
추간판 탈출증,,,,NNP,*,F,추간판 탈출증,*,*,*,*,*
임신성 당뇨병,,,,NNP,*,F,임신성 당뇨병,*,*,*,*,*
기흉,,,,NNP,*,F,기흉,*,*,*,*,*
간혈관종,,,,NNP,*,F,간혈관종,*,*,*,*,*
수신증,,,,NNP,*,F,수신증,*,*,*,*,*
포도막염,,,,NNP,*,F,포도막염,*,*,*,*,*
빈맥,,,,NNP,*,F,빈맥,*,*,*,*,*
자궁내막 용종,,,,NNP,*,F,자궁내막 용종,*,*,*,*,*
자궁경부암,,,,NNP,*,F,자궁경부암,*,*,*,*,*
뇌진탕,,,,NNP,*,F,뇌진탕,*,*,*,*,*
"손발 저림, 감각 없음",,,,NNP,*,F,"손발 저림, 감각 없음",*,*,*,*,*
자연 유산,,,,NNP,*,F,자연 유산,*,*,*,*,*
곤지름,,,,NNP,*,F,곤지름,*,*,*,*,*
실어증,,,,NNP,*,F,실어증,*,*,*,*,*
여드름,,,,NNP,*,F,여드름,*,*,*,*,*
연하곤란,,,,NNP,*,F,연하곤란,*,*,*,*,*
콜레라,,,,NNP,*,F,콜레라,*,*,*,*,*
혈관성 치매,,,,NNP,*,F,혈관성 치매,*,*,*,*,*
요실금,,,,NNP,*,F,요실금,*,*,*,*,*
타박상,,,,NNP,*,F,타박상,*,*,*,*,*
관절염,,,,NNP,*,F,관절염,*,*,*,*,*
무기폐,,,,NNP,*,F,무기폐,*,*,*,*,*
포경수술,,,,NNP,*,F,포경수술,*,*,*,*,*
평발,,,,NNP,*,F,평발,*,*,*,*,*
섬유선종,,,,NNP,*,F,섬유선종,*,*,*,*,*
자궁암,,,,NNP,*,F,자궁암,*,*,*,*,*
신경 치료,,,,NNP,*,F,신경 치료,*,*,*,*,*
자궁근종,,,,NNP,*,F,자궁근종,*,*,*,*,*
편도암,,,,NNP,*,F,편도암,*,*,*,*,*
기관지 확장증,,,,NNP,*,F,기관지 확장증,*,*,*,*,*
지루증,,,,NNP,*,F,지루증,*,*,*,*,*
척추관 협착증,,,,NNP,*,F,척추관 협착증,*,*,*,*,*
자궁경부염,,,,NNP,*,F,자궁경부염,*,*,*,*,*
산후 우울증,,,,NNP,*,F,산후 우울증,*,*,*,*,*
척추전만증,,,,NNP,*,F,척추전만증,*,*,*,*,*
대장염,,,,NNP,*,F,대장염,*,*,*,*,*
풍진,,,,NNP,*,F,풍진,*,*,*,*,*
각막염,,,,NNP,*,F,각막염,*,*,*,*,*
수근관 증후군,,,,NNP,*,F,수근관 증후군,*,*,*,*,*
사랑니 발치,,,,NNP,*,F,사랑니 발치,*,*,*,*,*
임질,,,,NNP,*,F,임질,*,*,*,*,*
혈관염,,,,NNP,*,F,혈관염,*,*,*,*,*
분만,,,,NNP,*,F,분만,*,*,*,*,*
심장 초음파,,,,NNP,*,F,심장 초음파,*,*,*,*,*
비만,,,,NNP,*,F,비만,*,*,*,*,*
중성지방은 혈관건강을 나쁘게 하나요?,,,,NNP,*,F,중성지방은 혈관건강을 나쁘게 하나요?,*,*,*,*,*
결막부종,,,,NNP,*,F,결막부종,*,*,*,*,*
정계정맥류,,,,NNP,*,F,정계정맥류,*,*,*,*,*
폐색혈전혈관염[버거병],,,,NNP,*,F,폐색혈전혈관염[버거병],*,*,*,*,*
이인증,,,,NNP,*,F,이인증,*,*,*,*,*
유선염,,,,NNP,*,F,유선염,*,*,*,*,*
임플란트,,,,NNP,*,F,임플란트,*,*,*,*,*
만성 폐쇄성 폐질환,,,,NNP,*,F,만성 폐쇄성 폐질환,*,*,*,*,*
반사회적 인격장애,,,,NNP,*,F,반사회적 인격장애,*,*,*,*,*
부정교합,,,,NNP,*,F,부정교합,*,*,*,*,*
폐 색전증,,,,NNP,*,F,폐 색전증,*,*,*,*,*
디톡스,,,,NNP,*,F,디톡스,*,*,*,*,*
자궁내막증,,,,NNP,*,F,자궁내막증,*,*,*,*,*
심장 비대,,,,NNP,*,F,심장 비대,*,*,*,*,*
음낭수종,,,,NNP,*,F,음낭수종,*,*,*,*,*
약시,,,,NNP,*,F,약시,*,*,*,*,*
눈 이물감,,,,NNP,*,F,눈 이물감,*,*,*,*,*
일사병,,,,NNP,*,F,일사병,*,*,*,*,*
늑간신경통,,,,NNP,*,F,늑간신경통,*,*,*,*,*
급성 골수성 백혈병,,,,NNP,*,F,급성 골수성 백혈병,*,*,*,*,*
치석,,,,NNP,*,F,치석,*,*,*,*,*
딸꾹질,,,,NNP,*,F,딸꾹질,*,*,*,*,*
다형 홍반,,,,NNP,*,F,다형 홍반,*,*,*,*,*
안구진탕,,,,NNP,*,F,안구진탕,*,*,*,*,*
골다공증 검사,,,,NNP,*,F,골다공증 검사,*,*,*,*,*
충치 치료,,,,NNP,*,F,충치 치료,*,*,*,*,*
열상,,,,NNP,*,F,열상,*,*,*,*,*
고환암,,,,NNP,*,F,고환암,*,*,*,*,*
뇌하수체 선종,,,,NNP,*,F,뇌하수체 선종,*,*,*,*,*
물리 치료,,,,NNP,*,F,물리 치료,*,*,*,*,*
백색증,,,,NNP,*,F,백색증,*,*,*,*,*
위식도 역류질환,,,,NNP,*,F,위식도 역류질환,*,*,*,*,*
신경통,,,,NNP,*,F,신경통,*,*,*,*,*
대상포진,,,,NNP,*,F,대상포진,*,*,*,*,*
일반 혈액 검사,,,,NNP,*,F,일반 혈액 검사,*,*,*,*,*
착상,,,,NNP,*,F,착상,*,*,*,*,*
모유 수유,,,,NNP,*,F,모유 수유,*,*,*,*,*
혈뇨,,,,NNP,*,F,혈뇨,*,*,*,*,*
전신 마취,,,,NNP,*,F,전신 마취,*,*,*,*,*
뇌염,,,,NNP,*,F,뇌염,*,*,*,*,*
뇌성마비,,,,NNP,*,F,뇌성마비,*,*,*,*,*
근전도 검사,,,,NNP,*,F,근전도 검사,*,*,*,*,*
복강경 수술,,,,NNP,*,F,복강경 수술,*,*,*,*,*
히알루론산 관절 내 주사,,,,NNP,*,F,히알루론산 관절 내 주사,*,*,*,*,*
교정 치료,,,,NNP,*,F,교정 치료,*,*,*,*,*
폐부종,,,,NNP,*,F,폐부종,*,*,*,*,*
신장염,,,,NNP,*,F,신장염,*,*,*,*,*
간암,,,,NNP,*,F,간암,*,*,*,*,*
다크서클,,,,NNP,*,F,다크서클,*,*,*,*,*
무정자증,,,,NNP,*,F,무정자증,*,*,*,*,*
라임병,,,,NNP,*,F,라임병,*,*,*,*,*
비립종,,,,NNP,*,F,비립종,*,*,*,*,*
혈전증,,,,NNP,*,F,혈전증,*,*,*,*,*
위용종,,,,NNP,*,F,위용종,*,*,*,*,*
가진통,,,,NNP,*,F,가진통,*,*,*,*,*
조기 폐경,,,,NNP,*,F,조기 폐경,*,*,*,*,*
탄저병,,,,NNP,*,F,탄저병,*,*,*,*,*
우울장애,,,,NNP,*,F,우울장애,*,*,*,*,*
방사선 치료,,,,NNP,*,F,방사선 치료,*,*,*,*,*
철결핍성 빈혈,,,,NNP,*,F,철결핍성 빈혈,*,*,*,*,*
간낭종,,,,NNP,*,F,간낭종,*,*,*,*,*
강박장애,,,,NNP,*,F,강박장애,*,*,*,*,*
망막색소변성증,,,,NNP,*,F,망막색소변성증,*,*,*,*,*
시험관 아기,,,,NNP,*,F,시험관 아기,*,*,*,*,*
서혜부 탈장,,,,NNP,*,F,서혜부 탈장,*,*,*,*,*
대장 용종,,,,NNP,*,F,대장 용종,*,*,*,*,*
뇌수막종,,,,NNP,*,F,뇌수막종,*,*,*,*,*
유방암,,,,NNP,*,F,유방암,*,*,*,*,*
망상장애,,,,NNP,*,F,망상장애,*,*,*,*,*
건선,,,,NNP,*,F,건선,*,*,*,*,*
에드워드 증후군,,,,NNP,*,F,에드워드 증후군,*,*,*,*,*
심혈관계 질환,,,,NNP,*,F,심혈관계 질환,*,*,*,*,*
설태,,,,NNP,*,F,설태,*,*,*,*,*
갑상선염,,,,NNP,*,F,갑상선염,*,*,*,*,*
만성 기관지염,,,,NNP,*,F,만성 기관지염,*,*,*,*,*
심장판막증,,,,NNP,*,F,심장판막증,*,*,*,*,*
메티실린 내성 황색포도알균 감염,,,,NNP,*,F,메티실린 내성 황색포도알균 감염,*,*,*,*,*
사랑니 질환,,,,NNP,*,F,사랑니 질환,*,*,*,*,*
내향성 발톱,,,,NNP,*,F,내향성 발톱,*,*,*,*,*
성홍열,,,,NNP,*,F,성홍열,*,*,*,*,*
자존감을 키우는 방법,,,,NNP,*,F,자존감을 키우는 방법,*,*,*,*,*
관상동맥 조영술,,,,NNP,*,F,관상동맥 조영술,*,*,*,*,*
인격장애,,,,NNP,*,F,인격장애,*,*,*,*,*
비중격 만곡증,,,,NNP,*,F,비중격 만곡증,*,*,*,*,*
골반 내진,,,,NNP,*,F,골반 내진,*,*,*,*,*
결막염,,,,NNP,*,F,결막염,*,*,*,*,*
잠복고환,,,,NNP,*,F,잠복고환,*,*,*,*,*
인공 수정,,,,NNP,*,F,인공 수정,*,*,*,*,*
신종 인플루엔자 A(H1N1),,,,NNP,*,F,신종 인플루엔자 A(H1N1),*,*,*,*,*
생리불순,,,,NNP,*,F,생리불순,*,*,*,*,*
치통,,,,NNP,*,F,치통,*,*,*,*,*
소변 검사,,,,NNP,*,F,소변 검사,*,*,*,*,*
림프절염,,,,NNP,*,F,림프절염,*,*,*,*,*
인슐린 저항성 VS 인슐린 감수성,,,,NNP,*,F,인슐린 저항성 VS 인슐린 감수성,*,*,*,*,*
재생불량성 빈혈,,,,NNP,*,F,재생불량성 빈혈,*,*,*,*,*
중증근무력증,,,,NNP,*,F,중증근무력증,*,*,*,*,*
췌장암,,,,NNP,*,F,췌장암,*,*,*,*,*
간에 좋은 음식은 무엇인가요?,,,,NNP,*,F,간에 좋은 음식은 무엇인가요?,*,*,*,*,*
화상,,,,NNP,*,F,화상,*,*,*,*,*
당뇨환자의 식이요법,,,,NNP,*,F,당뇨환자의 식이요법,*,*,*,*,*
어린선,,,,NNP,*,F,어린선,*,*,*,*,*
감마나이프 방사선 수술,,,,NNP,*,F,감마나이프 방사선 수술,*,*,*,*,*
콜레스테롤은 어떤 과정을 거쳐 혈관질환을 일으키나요?,,,,NNP,*,F,콜레스테롤은 어떤 과정을 거쳐 혈관질환을 일으키나요?,*,*,*,*,*
수면보행증,,,,NNP,*,F,수면보행증,*,*,*,*,*
단순포진,,,,NNP,*,F,단순포진,*,*,*,*,*
백내장,,,,NNP,*,F,백내장,*,*,*,*,*
터너 증후군,,,,NNP,*,F,터너 증후군,*,*,*,*,*
오스굿슐라터병,,,,NNP,*,F,오스굿슐라터병,*,*,*,*,*
대동맥 박리,,,,NNP,*,F,대동맥 박리,*,*,*,*,*
당뇨 검사,,,,NNP,*,F,당뇨 검사,*,*,*,*,*
배뇨지연,,,,NNP,*,F,배뇨지연,*,*,*,*,*
혈관조영술,,,,NNP,*,F,혈관조영술,*,*,*,*,*
사시,,,,NNP,*,F,사시,*,*,*,*,*
베체트병,,,,NNP,*,F,베체트병,*,*,*,*,*
뇌졸중,,,,NNP,*,F,뇌졸중,*,*,*,*,*
악성 흑색종,,,,NNP,*,F,악성 흑색종,*,*,*,*,*
객담,,,,NNP,*,F,객담,*,*,*,*,*
군발두통,,,,NNP,*,F,군발두통,*,*,*,*,*
좌골신경통,,,,NNP,*,F,좌골신경통,*,*,*,*,*
뎅기열,,,,NNP,*,F,뎅기열,*,*,*,*,*
종창,,,,NNP,*,F,종창,*,*,*,*,*
저나트륨혈증,,,,NNP,*,F,저나트륨혈증,*,*,*,*,*
위 조영검사,,,,NNP,*,F,위 조영검사,*,*,*,*,*
폭식증,,,,NNP,*,F,폭식증,*,*,*,*,*
안면실인증,,,,NNP,*,F,안면실인증,*,*,*,*,*
황반변성,,,,NNP,*,F,황반변성,*,*,*,*,*
페이로니병,,,,NNP,*,F,페이로니병,*,*,*,*,*
돌발운동유발 이상운동,,,,NNP,*,F,돌발운동유발 이상운동,*,*,*,*,*
백혈구 감소증,,,,NNP,*,F,백혈구 감소증,*,*,*,*,*
간에 이상이 있을 때 먹으면 안 되는 음식,,,,NNP,*,F,간에 이상이 있을 때 먹으면 안 되는 음식,*,*,*,*,*
말초신경병증,,,,NNP,*,F,말초신경병증,*,*,*,*,*
당뇨병의 분류,,,,NNP,*,F,당뇨병의 분류,*,*,*,*,*
인공와우,,,,NNP,*,F,인공와우,*,*,*,*,*
금단 현상,,,,NNP,*,F,금단 현상,*,*,*,*,*
요붕증,,,,NNP,*,F,요붕증,*,*,*,*,*
뇌혈관 조영검사,,,,NNP,*,F,뇌혈관 조영검사,*,*,*,*,*
고카페인 음료,,,,NNP,*,F,고카페인 음료,*,*,*,*,*
복부비만,,,,NNP,*,F,복부비만,*,*,*,*,*
애성,,,,NNP,*,F,애성,*,*,*,*,*
화농,,,,NNP,*,F,화농,*,*,*,*,*
무릎 관절염,,,,NNP,*,F,무릎 관절염,*,*,*,*,*
눈의 통증,,,,NNP,*,F,눈의 통증,*,*,*,*,*
주의력결핍 과잉행동장애,,,,NNP,*,F,주의력결핍 과잉행동장애,*,*,*,*,*
폐기능 검사,,,,NNP,*,F,폐기능 검사,*,*,*,*,*
혈변 및 흑변(성인),,,,NNP,*,F,혈변 및 흑변(성인),*,*,*,*,*
대장게실증,,,,NNP,*,F,대장게실증,*,*,*,*,*
흑색가시세포증,,,,NNP,*,F,흑색가시세포증,*,*,*,*,*
대표적인 유산소 운동,,,,NNP,*,F,대표적인 유산소 운동,*,*,*,*,*
안면홍조,,,,NNP,*,F,안면홍조,*,*,*,*,*
안구건조증,,,,NNP,*,F,안구건조증,*,*,*,*,*
회피성 성격장애,,,,NNP,*,F,회피성 성격장애,*,*,*,*,*
눈곱,,,,NNP,*,F,눈곱,*,*,*,*,*
혈액투석,,,,NNP,*,F,혈액투석,*,*,*,*,*
예방접종,,,,NNP,*,F,예방접종,*,*,*,*,*
유산,,,,NNP,*,F,유산,*,*,*,*,*
복통,,,,NNP,*,F,복통,*,*,*,*,*
새가슴,,,,NNP,*,F,새가슴,*,*,*,*,*
정신분열병과 조현병,,,,NNP,*,F,정신분열병과 조현병,*,*,*,*,*
찰과상,,,,NNP,*,F,찰과상,*,*,*,*,*
여드름,,,,NNP,*,F,여드름,*,*,*,*,*
익상편,,,,NNP,*,F,익상편,*,*,*,*,*
야경증,,,,NNP,*,F,야경증,*,*,*,*,*
심방 세동 및 심방 조동,,,,NNP,*,F,심방 세동 및 심방 조동,*,*,*,*,*
대상포진,,,,NNP,*,F,대상포진,*,*,*,*,*
전신 마취,,,,NNP,*,F,전신 마취,*,*,*,*,*
영아 산통,,,,NNP,*,F,영아 산통,*,*,*,*,*
허혈성 뇌졸중,,,,NNP,*,F,허혈성 뇌졸중,*,*,*,*,*
임신선,,,,NNP,*,F,임신선,*,*,*,*,*
요독증,,,,NNP,*,F,요독증,*,*,*,*,*
세균성,,,,NNP,*,F,세균성,*,*,*,*,*
이질,,,,NNP,*,F,이질,*,*,*,*,*
편두통,,,,NNP,*,F,편두통,*,*,*,*,*
기면증,,,,NNP,*,F,기면증,*,*,*,*,*
과호흡 증후군,,,,NNP,*,F,과호흡 증후군,*,*,*,*,*
과호흡,,,,NNP,*,F,과호흡,*,*,*,*,*
실신,,,,NNP,*,F,실신,*,*,*,*,*
침샘암,,,,NNP,*,F,침샘암,*,*,*,*,*
식욕 부진,,,,NNP,*,F,식욕 부진,*,*,*,*,*
망막 박리 및 망막 열공,,,,NNP,*,F,망막 박리 및 망막 열공,*,*,*,*,*
자궁내막염,,,,NNP,*,F,자궁내막염,*,*,*,*,*
뇌동맥류 색전술,,,,NNP,*,F,뇌동맥류 색전술,*,*,*,*,*
뇌동맥류,,,,NNP,*,F,뇌동맥류,*,*,*,*,*
색전술,,,,NNP,*,F,색전술,*,*,*,*,*
임신,,,,NNP,*,F,임신,*,*,*,*,*
성공적인 모유 수유,,,,NNP,*,F,성공적인 모유 수유,*,*,*,*,*
주근깨,,,,NNP,*,F,주근깨,*,*,*,*,*
"좋은 기름, 나쁜 기름",,,,NNP,*,F,"좋은 기름, 나쁜 기름",*,*,*,*,*
조산,,,,NNP,*,F,조산,*,*,*,*,*
뇌사,,,,NNP,*,F,뇌사,*,*,*,*,*
흉터,,,,NNP,*,F,흉터,*,*,*,*,*
우울증의 인지적 왜곡,,,,NNP,*,F,우울증의 인지적 왜곡,*,*,*,*,*
위-식도 역류 질환,,,,NNP,*,F,위-식도 역류 질환,*,*,*,*,*
기관지 내시경 검사,,,,NNP,*,F,기관지 내시경 검사,*,*,*,*,*
설소대 단축증,,,,NNP,*,F,설소대 단축증,*,*,*,*,*
임신 초기,,,,NNP,*,F,임신 초기,*,*,*,*,*
N95 마스크,,,,NNP,*,F,N95 마스크,*,*,*,*,*
야맹증,,,,NNP,*,F,야맹증,*,*,*,*,*
전립선염,,,,NNP,*,F,전립선염,*,*,*,*,*
당뇨망막병증,,,,NNP,*,F,당뇨망막병증,*,*,*,*,*
지방종,,,,NNP,*,F,지방종,*,*,*,*,*
전립선 초음파 검사,,,,NNP,*,F,전립선 초음파 검사,*,*,*,*,*
본태성 고혈압,,,,NNP,*,F,본태성 고혈압,*,*,*,*,*
흉통,,,,NNP,*,F,흉통,*,*,*,*,*
스마트폰 중독,,,,NNP,*,F,스마트폰 중독,*,*,*,*,*
인후두 역류 질환,,,,NNP,*,F,인후두 역류 질환,*,*,*,*,*
대퇴골두 무혈성 괴사,,,,NNP,*,F,대퇴골두 무혈성 괴사,*,*,*,*,*
일본뇌염,,,,NNP,*,F,일본뇌염,*,*,*,*,*
진통,,,,NNP,*,F,진통,*,*,*,*,*
신증후군,,,,NNP,*,F,신증후군,*,*,*,*,*
뇌출혈,,,,NNP,*,F,뇌출혈,*,*,*,*,*
관상동맥 우회술,,,,NNP,*,F,관상동맥 우회술,*,*,*,*,*
수두증,,,,NNP,*,F,수두증,*,*,*,*,*
주사,,,,NNP,*,F,주사,*,*,*,*,*
유방염,,,,NNP,*,F,유방염,*,*,*,*,*
무월경,,,,NNP,*,F,무월경,*,*,*,*,*
간질성 폐 질환,,,,NNP,*,F,간질성 폐 질환,*,*,*,*,*
변실금,,,,NNP,*,F,변실금,*,*,*,*,*
자궁 내 장치,,,,NNP,*,F,자궁 내 장치,*,*,*,*,*
죽상동맥경화증,,,,NNP,*,F,죽상동맥경화증,*,*,*,*,*
